,x,y,width,height,reward
0,-233.67050666320583,-58.272721714603534,57,59,1
1,-174.02533270492285,-136.50242289495412,88,82,4
2,-237.30606875374332,30.15572355823467,70,111,5
3,-239.5761422299759,-26.38325290016384,67,89,10
4,-142.96658484250923,83.22015635146974,127,125,2
5,-238.23526847533802,-107.46514024317574,111,62,5
6,-172.28786677959465,-10.995599763470459,91,92,6
7,-259.2891298044837,-158.32278187517338,124,64,4
8,-242.1105260888291,-93.05869737892141,50,73,4
9,-257.85840850002825,48.62611788416267,53,63,10
10,-248.0366047534603,1.2177183352997076,61,82,4
11,-260.29406754434433,-17.577662004052335,68,118,2
12,-141.9735186977481,-124.16862395815545,71,100,8
13,-223.68574927713271,-124.4071269803733,73,58,2
14,-217.3833464400345,-101.27705236032138,122,64,3
15,-226.44882284266006,-27.92017888187369,115,91,5
16,-140.67496354332724,-73.76727428662093,55,77,8
17,-227.81276620914144,-120.23406034842316,51,92,8
18,-201.38823951111706,-76.06852845006932,93,52,5
19,-344.0519747004526,-96.14161672604538,107,71,8
20,-138.09272845555,-168.18091093662883,127,111,6
21,-177.3918432937864,16.583216078932594,66,100,9
22,-255.72213448379543,-31.760996440176818,111,91,1
23,-223.1857408776762,21.310253545896998,94,61,10
24,-266.90186629864263,-136.2229434795342,114,65,6
25,-252.03615572023918,-29.8174580538396,77,69,6
26,-191.65978675750455,-176.4767951211864,95,65,6
27,-219.63026913291088,-130.26722292858636,55,51,1
28,-197.60407050175067,-122.8493172006767,100,77,10
29,-161.6602350915199,-27.36596810197375,127,50,10
30,-240.33624077057678,8.114206831965774,76,89,8
31,59.452785735589075,-18.80797680246384,60,54,8
32,88.54059770711122,-158.84680383538378,76,111,1
33,151.1325145540958,-69.38723097219963,111,81,5
34,105.71519279116791,-1.2142434503104944,108,107,8
35,139.0150409573463,-45.74812384922063,118,65,4
36,-29.905667474548707,25.43048104471103,112,64,2
37,64.28310907708267,97.24815096441405,52,57,2
38,95.90321224933129,-83.72517795518146,57,110,9
39,90.83432274121051,-7.9942857120327275,77,94,10
40,12.013151522779275,-15.72720550894717,75,99,4
41,22.083901931674717,-85.96358687957664,88,76,3
42,35.13616854128108,-54.84844382664028,96,126,4
43,131.58358063390864,-98.286678692661,51,120,2
44,68.92441555369516,-3.6019430359161717,99,121,4
45,4.204699681017331,-182.3140945086392,105,64,3
46,57.226808490039566,16.83386768370979,78,91,7
47,10.543802921302415,27.6108471560783,115,124,3
48,-9.953591492897573,-184.81989281880504,81,81,10
49,-10.323396441846228,28.17830409210932,120,87,6
50,96.8520938897102,53.70367346154525,62,123,9
51,189.9442069595569,-11.454683638037192,52,66,5
52,9.832417202784207,-29.234251792994225,56,97,9
53,95.84514481521035,-24.50270986756158,95,117,3
54,60.997475828261315,123.38127069149232,79,98,4
55,23.660018823163853,-25.466190236903067,87,124,10
56,84.51921992369692,-18.848855077967723,114,123,2
57,75.32346345414227,-179.25917565323343,66,102,3
58,-112.97306183345214,-63.61754171127811,117,120,1
59,7.18471939367884,-68.15820101057366,110,77,9
60,-8.727215549080825,-112.28443094895741,68,111,8
61,-21.189903368287347,90.8761874923868,96,77,6
62,327.665767050356,-36.958575693853604,76,101,8
63,305.8384421894499,-18.790715711727046,121,60,10
64,317.7694308215873,-3.1242556111663475,56,108,2
65,286.76580506128164,-108.89838963916836,95,73,9
66,375.50022746484075,-166.1560605871107,101,98,9
67,372.3021297415651,-60.19177971769333,89,53,7
68,280.11668356172197,-87.48278354406031,63,57,1
69,401.62197458841115,-222.18897318007527,95,106,5
70,341.3106268233626,75.23290196477853,110,77,8
71,268.18022331727923,-86.70561087389733,80,99,6
72,321.0087362140261,-6.503868602941395,112,119,6
73,345.7677520642299,-3.5730055437601607,84,112,8
74,282.4380364759296,-125.56855814262664,124,111,3
75,264.9551392128226,-125.5026262777508,102,119,2
76,376.315168690973,-4.2131918194602775,77,110,1
77,391.11860106067,-59.77557118090782,69,51,4
78,376.94810039222045,-77.20261663997292,107,106,5
79,366.63629894191695,-3.3745113884974955,65,84,6
80,311.72936609668477,-12.290974588974713,116,124,10
81,384.9874121135373,-81.55431189925025,118,61,8
82,361.32530836319046,25.191617915778934,77,89,2
83,394.45174532682404,1.2323613989298394,53,95,10
84,382.47461248498456,-58.83610006397984,93,98,9
85,415.8363080693858,-66.67253479242048,52,94,3
86,386.9044111488012,-107.25981934291246,75,88,6
87,397.212566154211,50.9023944792402,66,55,4
88,387.6347037574214,-60.08632621513752,102,74,8
89,357.81898051766683,-171.0911355622612,55,73,3
90,370.4536817386628,-76.85613081511165,99,61,4
91,471.4479467037971,110.40898447350568,53,76,8
92,365.0331162024256,-42.365171720880134,85,63,7
93,47.05430566981505,52.2154839061756,90,87,1
94,41.61122805497859,19.87019587427174,79,80,2
95,39.67505925550642,21.14341726086252,85,63,7
96,40.59750375856709,20.318132250707382,125,71,7
97,69.62245376187431,63.246846950843874,108,73,9
98,27.77986537345422,33.28111064232826,128,53,4
99,65.61632104377333,15.323704568450243,117,109,1
