,x,y,width,height,reward
0,-444.65661965056324,-99.75867366935114,99,53,3
1,-380.93743492075714,-15.438964127302214,87,122,3
2,-451.4093936163284,59.19266760394693,90,84,1
3,-416.8869589920057,39.25990863724198,125,104,6
4,-406.9921807972353,-119.33029083253005,128,101,10
5,-430.3180398129075,-139.90816655802075,107,66,8
6,-282.7928355244045,-100.48691047887758,118,128,10
7,-328.9988494340105,96.825833018679,108,132,5
8,-353.4683788944375,-15.627187708523971,75,106,3
9,-413.26177594727767,77.60704075021455,142,98,10
10,-418.52118059840313,116.52476678428923,56,142,6
11,-324.72258306072507,-19.243409309360818,86,96,8
12,-522.4051029821522,-54.99118376074042,117,54,5
13,-412.956116444945,9.411081683531762,80,140,1
14,-424.83568797118437,-99.44277947653104,133,84,9
15,-542.3461806666464,-58.48845422369325,118,81,6
16,-458.95835760275764,-52.65191954479198,50,91,5
17,-382.34985722382885,17.859563164387737,64,131,3
18,-455.34514308315727,31.87441172008066,91,126,2
19,-430.18990767055504,-97.87492982219837,112,85,1
20,-437.6525897584683,-94.00910687294515,77,65,6
21,-432.383698450209,13.11144767822919,72,83,6
22,-334.02487546017267,-7.722090117795236,82,71,6
23,-412.6848495853217,-109.13626165249539,118,126,4
24,-410.9980088364859,-0.3067688077662467,101,139,8
25,-341.40924448054335,5.9282074509664895,52,59,10
26,-317.56715343319894,-54.299497779412995,101,114,5
27,-344.92697380402757,3.3747632242596595,143,145,3
28,-447.831281029242,-206.41333238573893,94,74,10
29,-336.14156392254733,-81.35844471132853,130,135,7
30,-402.94639063858585,7.650849195197807,137,136,2
31,-159.39353395167709,-38.10660740501928,109,76,2
32,-13.674406786017096,80.2034753071257,98,52,3
33,34.11868850278239,12.825028724540012,91,81,9
34,-50.018287524695836,-27.19370000894865,115,99,5
35,36.00696309027295,-197.89479861924076,82,140,7
36,-2.73627983844737,-203.04879411612356,141,140,4
37,-32.36172697035297,-187.63998124503075,84,52,6
38,25.559878190678297,30.28436698927517,58,74,6
39,3.9574058830159515,-83.57516684674582,137,140,4
40,-91.01406061129111,-5.202693345999606,81,110,6
41,-67.63407391896884,15.341785552572468,69,144,8
42,83.222815094973,72.79430719509907,102,91,6
43,37.25358989478262,-15.28512878797342,143,145,3
44,-58.61614781639548,-29.01972416300366,128,62,8
45,-111.5542222241723,-83.42768790566464,105,135,2
46,-12.782099278647278,-18.09915344648979,131,124,4
47,-23.465826971617414,-141.59801369165282,90,50,4
48,-17.635213384991225,-35.35346337073419,126,95,9
49,-6.423783932547522,68.29711364902407,116,90,3
50,-80.2788613107416,23.86570194950278,98,85,7
51,-36.7593083348397,-127.67858809861615,60,64,5
52,-26.8183971482421,54.345404817947326,100,68,1
53,-132.66094013661484,-31.9742838496054,126,135,6
54,-126.71757257451257,-90.0448516334179,104,79,1
55,-10.888438948017857,-57.20556589111799,57,142,2
56,-17.064860185854272,-142.97823368445205,105,62,10
57,32.258831123414986,-30.026892338879733,82,58,1
58,-79.83871456782774,-85.27370381575344,101,123,8
59,-76.58409499045528,-39.0013377882835,89,104,9
60,-61.739942464463596,-72.58613102380119,73,78,5
61,-140.70437600056675,51.22519113282273,131,76,8
62,214.76824763050098,16.581622119933833,63,76,8
63,233.5735619478089,92.4646518843819,76,131,4
64,212.33898758104428,57.6212041569041,129,120,8
65,111.19964767223739,-10.805060094507652,53,72,9
66,206.3256065688212,97.57326552582471,84,80,9
67,214.89526951513272,-54.583332011848704,56,65,4
68,220.53709808749912,-81.13147042187269,87,145,9
69,173.9716773026076,18.261672401748303,82,112,5
70,185.54491224466537,30.776381780835347,138,83,7
71,210.64511768776453,65.61032201745452,136,131,10
72,322.96782800585044,-19.908410622272754,128,53,6
73,279.25573273098706,-19.94491050513467,137,78,8
74,202.2852516239723,-105.79281400085253,84,63,10
75,93.30999360864566,57.05704560455808,85,84,3
76,303.9732403207547,-6.898377207304342,71,61,9
77,249.22461910061585,77.22754983588464,57,52,9
78,283.66899922665107,-41.10783895205034,73,122,2
79,133.89594733259946,-21.848310376116164,133,71,8
80,358.1012976517558,-45.97995651484802,83,80,3
81,120.77010228111925,81.99444878272473,74,80,5
82,232.90402979246747,-50.87834495926056,72,70,8
83,327.3255538341656,-85.16327553458058,143,95,1
84,304.2848687998469,-130.14702989932013,150,150,9
85,243.14730672215398,144.58000531485172,148,95,8
86,122.10168062779076,4.3211432090265784,85,112,7
87,252.83917839260928,-28.182058586125663,97,96,10
88,186.22229905289703,48.8282208850751,114,123,4
89,100.9976274818533,-61.46976326695147,89,55,8
90,202.8562368754766,149.41052963920856,97,104,10
91,386.4773732929549,-95.17759885183906,68,87,3
92,208.391685573711,19.491812488173196,108,100,1
93,52.49764739396776,10.969967320975673,51,100,3
94,24.16726615903734,53.89477071197863,54,91,10
95,65.13351675403595,17.115302013102916,106,96,3
96,18.874795927443174,22.766440528373508,73,96,3
97,33.7249473029225,45.44045497192665,121,145,8
98,56.712393622971604,25.021071354412562,129,100,6
99,13.65307706245556,37.564367780201124,57,75,8
