,x,y,width,height,reward
0,-40.24825763533997,-56.06310397838953,132,84,6
1,-83.80070186276933,-53.370136397613805,63,90,2
2,-159.06519840504384,62.66573899293904,67,78,6
3,-98.27686217876716,-129.7472461864088,58,56,9
4,-176.02108411403373,-178.88439890056458,121,146,2
5,-224.18317381732635,-115.45244595180796,58,133,8
6,-190.86894505990156,-19.11709181465146,55,79,10
7,-229.1491571122944,12.283876712614784,74,79,3
8,-263.71183417701366,-2.226822866662289,58,61,6
9,-126.91606097281363,64.35974089281353,131,55,2
10,-69.22415975292091,66.38118239442045,95,101,1
11,-186.50762911349943,101.57725118158343,137,61,3
12,-204.5649426033128,-10.145942976995475,54,139,1
13,-185.61436608047424,17.460650487409893,130,133,2
14,-212.4125562349277,17.406874137819692,55,140,3
15,-98.78111510311881,-5.665943865929211,105,125,9
16,-225.74892750908242,37.380404611402895,87,122,7
17,-270.25862476448117,-66.38566250052023,95,130,3
18,-197.07854582023208,42.07184187830198,93,52,6
19,-186.5832432821323,-27.171338464925622,73,123,7
20,-42.53210979499846,90.77587349201019,99,80,4
21,-168.90465734278064,53.41208846162067,64,71,1
22,-79.86953346687152,69.59666739045392,66,123,3
23,-225.01468932455202,-0.9554416609637819,131,97,3
24,-183.06222051529733,23.9318102705517,90,126,7
25,-27.241258168208446,135.1714084867755,120,128,5
26,-203.6775597359677,-11.279865407089382,64,131,6
27,-143.01786018938185,-37.77572438320111,121,80,3
28,-235.44423566495297,15.566701802196981,77,70,4
29,-40.16580093398338,16.73799200424925,143,89,9
30,-202.92579681095415,-87.57176736994113,88,100,9
31,-64.69652479382076,-15.258169661151094,69,95,6
32,-33.40572910974248,31.51793885437482,83,142,10
33,-17.095939676705726,15.84607406836512,60,67,4
34,144.83154935448627,-34.11291549489691,118,113,9
35,5.662796804192112,-83.90674435972238,133,59,1
36,-33.25622352635911,102.46227015805981,76,140,1
37,25.585397348533654,72.07602933841878,104,134,1
38,59.18792619927824,19.54397330035679,126,141,2
39,80.90626429333614,-100.155530572076,70,84,7
40,148.41260229389331,-1.9015912503129595,114,113,4
41,98.66832137767844,-2.1284881666056386,103,74,8
42,195.4159247278778,-49.26777839835556,121,128,6
43,33.06550572346167,6.83900896579409,110,62,7
44,82.74789917861526,-8.639112050595838,104,52,2
45,-51.91198627437117,41.15192242918121,118,110,1
46,41.06937028582347,-11.02138824819551,60,71,9
47,84.31759320411675,-142.48433477914259,85,148,7
48,-31.150585575205127,-50.605427024068334,75,99,4
49,86.39504577002968,-39.4146907284203,119,105,7
50,8.32720966323549,-196.5348902331798,60,137,9
51,154.5677342498817,-11.726665156718292,62,63,5
52,38.54830985288364,-80.86585179237521,130,51,10
53,46.80507165954566,-5.358929213019555,75,57,7
54,36.98868771893487,-43.071367729698565,110,60,2
55,-13.54824637660623,38.30864606361694,130,103,5
56,123.36672011277126,-110.41134528714541,81,58,7
57,47.7423395872756,46.12156597414679,56,118,1
58,-53.361226386238414,-8.053033027932305,74,114,8
59,27.159476473928848,-49.19474424214393,90,148,5
60,81.52985282086053,73.48580665122566,110,69,1
61,128.9450659735812,-68.47539561656282,143,64,4
62,459.024347904814,-148.66991058653073,51,51,2
63,364.78706787307675,-110.24132118753255,148,71,3
64,499.0053760976919,49.342425070821946,134,135,7
65,643.7809206079339,-27.064353264663257,110,147,1
66,475.47049410396534,-55.227120317906284,101,132,2
67,554.2312173239156,136.80030269714143,90,92,4
68,479.58435256387634,-122.7183119376253,71,98,5
69,463.1584141296594,-70.70353807809873,140,58,5
70,494.8873756464794,66.90563269363753,62,86,2
71,541.5259972617672,-8.012928209310303,128,104,9
72,620.8562869941433,-149.39584389494576,76,80,9
73,348.33770114357367,-26.050409682697577,136,131,4
74,610.5534306030315,-125.41583929753014,142,137,7
75,460.84402139666963,-90.64150844679506,141,74,2
76,391.84204248908105,-89.89823558537601,123,78,9
77,487.359153232454,57.57637252131224,134,76,5
78,300.29110513201374,-12.545708549652069,135,103,6
79,478.69496022272017,-54.22164455111548,113,73,10
80,457.5499498143529,-66.0148060496013,59,60,8
81,510.60860354524766,-14.701234837833091,82,135,3
82,503.6691659447169,-15.776812420708815,92,85,9
83,350.6511350650436,-93.17746238171763,58,69,3
84,444.8512575835081,-174.58141278026358,103,135,5
85,427.9686822540478,1.384444576587498,55,114,7
86,492.5465042369957,-94.02323216822126,64,114,8
87,428.50266307882765,63.088749555851464,129,81,2
88,540.4289208799346,-22.536291991469287,95,78,5
89,468.3440733944117,-48.78522892863895,84,149,3
90,519.0861268162997,-46.807452371118394,55,90,7
91,420.91063457264454,-82.74778200295313,137,118,3
92,610.5865435672242,-7.720585136856499,57,95,3
93,28.89292756080868,63.15883343738124,50,78,4
94,18.165522365478544,26.628000428866557,98,78,9
95,38.320454782578125,22.842011015690318,119,90,4
96,14.514833869502517,46.121219677549746,80,93,9
97,44.76061663487601,11.182548708013556,121,137,3
98,63.949286959601864,59.82671657524363,150,147,1
99,12.243815864441904,58.64731733060867,95,116,5
