,x,y,width,height,reward
0,-144.36099093462954,27.582149651878865,145,123,7
1,-197.7623941432912,-32.619854184135434,130,105,3
2,-214.5226568210175,-18.29802495446552,60,94,5
3,-25.94031760715393,118.79365779210057,54,91,1
4,-169.95417925882614,-55.10215628372813,70,125,5
5,-183.86677054846947,54.404359025319536,69,65,6
6,-197.40299053332603,17.138869769061838,149,52,3
7,58.44291156245397,141.55316747547775,63,53,2
8,34.622726626637856,89.08727252697128,82,69,3
9,-56.92636535597801,120.94497395664297,60,96,7
10,-72.28358094455737,223.50171471309955,86,65,10
11,-67.00193443489233,43.760391468967,90,85,5
12,-8.701925734063071,144.91623802029028,102,82,10
13,-11.567387585027443,119.49537874146033,139,110,8
14,67.17446001706091,13.385355034020236,95,122,4
15,171.41896190557472,-63.08552052508253,140,51,9
16,341.602056526381,-68.57221942284781,141,141,10
17,255.58228095854565,-23.61508018411249,99,67,8
18,345.8592857492496,-3.9821810113104092,71,109,2
19,262.336480508577,3.1484513985032727,145,95,3
20,401.07887717463404,-14.326289170011545,69,86,6
21,245.92240862309185,-55.89031050981242,102,122,3
22,329.02502521165997,47.736988912522264,130,106,10
23,65.06321876866241,35.44470325974439,93,73,7
24,49.599863567651596,53.55493624825478,147,64,3
