,x,y,width,height,reward
0,-120.33175636500293,-33.4216939147929,133,131,5
1,-77.23401517419165,-34.956980665825796,57,51,8
2,-206.67104671008317,-7.800585151066998,87,84,7
3,-95.78055083367036,-86.97937233079476,132,132,1
4,-300.45584367469814,-67.7548002092372,131,56,7
5,-146.86480648610407,-42.69134908013531,84,126,4
6,-100.14691346056462,55.87500450084346,122,140,2
7,-233.60884737622675,109.0729912720828,56,72,6
8,-211.03480814663774,73.82386570952968,110,59,6
9,-129.1752553099959,168.33877402938,88,55,7
10,-127.30623366212794,181.35496853259275,103,106,6
11,-183.43784887798546,144.01156318533194,61,147,9
12,-281.04906053330865,81.44622119870634,57,101,3
13,-271.76691373680313,4.100632273007676,138,114,4
14,-316.92310262275777,310.77860680504534,101,104,3
15,516.5925230990789,-10.778059529114874,77,127,9
16,407.05667598017226,-114.47779273234812,59,139,5
17,430.7431686367467,62.361102806128656,140,71,1
18,453.3097849040704,55.819654946765176,86,97,9
19,439.6702386537715,8.146612086923602,108,70,7
20,474.9044129978116,100.71416564139363,123,133,2
21,474.68118914360736,-73.32720808898917,112,95,8
22,467.60968390713725,78.41377108132446,136,116,6
23,29.225340197279827,24.710787208953462,73,129,4
24,69.6773846531076,48.339330307197265,100,89,6
