,x,y,width,height,reward
0,-258.5410221697507,110.15129582316791,51,99,3
1,-190.5966759558583,-19.997189697750404,128,64,4
2,-288.5240554216068,-48.19064250218883,117,89,4
3,-219.21910784345587,30.905813398737536,73,108,8
4,-239.04469499989162,-42.360713916407306,64,132,7
5,-314.9552778164386,12.5158276800912,115,135,4
6,-290.9943430921351,36.491612079079324,85,134,2
7,-131.5566542974763,65.03228830467853,97,54,1
8,-13.834733311040878,68.56717613344863,50,95,8
9,-202.55497211996976,228.58085145170776,120,105,4
10,-101.59419599944114,91.32195995598292,111,56,6
11,-199.9498073050811,62.3018874868238,143,109,10
12,-50.68611146084295,35.86378422850244,103,144,10
13,-129.52963168029214,194.0428132540005,106,91,3
14,-87.79166183658447,187.48172480528618,149,94,2
15,273.63126688950695,-124.44944261714991,114,148,5
16,352.22850806058887,-222.408074621096,118,53,2
17,224.43338189279257,-114.19337236815258,76,138,10
18,219.35658920845523,-63.13845969148062,55,117,7
19,298.7823336146291,-15.58806798451451,60,115,1
20,290.5724771018945,-150.8936288755231,94,95,3
21,160.26761110067184,-207.08252788574183,127,80,6
22,250.02559071921638,-206.3798564571993,96,114,5
23,16.639894580498954,31.772604420072792,70,101,7
24,23.613032664441224,43.84067457523958,137,66,6
