,x,y,width,height,reward
0,-179.86861778313747,-58.6757027793283,146,92,9
1,-229.80517978641464,-31.160891726852732,118,84,8
2,-197.4608802711971,-98.41212831530629,92,59,2
3,-161.58648055349389,-93.43733318095028,82,84,5
4,-89.22790074007305,-29.135462087813984,113,121,8
5,-297.1466462915809,-132.99168383716795,131,123,10
6,-309.4447947229464,-44.47559387731973,150,118,1
7,-156.67613531721412,165.656028032387,55,134,4
8,-209.46572048751653,125.07148037940273,144,76,7
9,-185.12234761211698,254.22653504228856,125,119,3
10,-54.38106289544655,198.51265761426208,63,134,7
11,-145.37365667533072,263.61276691658924,50,128,5
12,-106.09082259445543,221.264453362149,102,73,6
13,-122.26862599746565,120.8152005386114,57,91,5
14,-119.2942150319506,147.4870525639999,149,75,5
15,175.11197443556125,-176.43267517084954,63,99,1
16,154.46746377250162,-107.33044233131095,81,53,4
17,288.5977641627719,-160.93601574248248,58,110,5
18,215.0192560863074,-28.187929991076707,133,50,6
19,339.2412247434489,-124.3080500277856,125,95,9
20,261.6178772035378,-43.51195567599572,93,131,5
21,232.17030867511562,-47.32852008918557,132,53,8
22,174.38163539042543,-56.17706216470066,111,62,10
23,46.62712525988627,34.764573012252065,54,88,10
24,44.12424218344814,69.29032110913408,98,145,6
