,x,y,width,height,reward
0,-156.4956034151336,45.55639962092012,52,73,2
1,-215.9735017724149,-64.4654966443233,91,87,1
2,-62.90337231490578,-31.13641258059499,138,69,9
3,-172.78646447338974,-106.46447613738935,68,104,5
4,-226.77339540933656,-27.20021718761174,145,142,1
5,-43.28946353007635,-18.367535840291815,53,54,5
6,-244.6879623229657,77.48261387883568,84,118,6
7,-323.57045916472396,-75.7059443498083,96,59,9
8,-281.8015127521578,5.099716483981581,70,100,8
9,-140.53243913983601,-127.94212131396777,50,63,10
10,-217.04443233310775,66.13202898101306,68,134,10
11,-150.4469886638833,-68.93514149370756,146,134,10
12,-134.68092191416036,-51.00386461394871,91,149,5
13,-229.19529363697396,-35.45946674920384,60,139,9
14,-198.80866414251557,-184.22240050304345,97,78,2
15,-59.30235976549808,57.854976052692315,55,141,3
16,63.23769390763071,27.881676473417322,125,111,7
17,79.87221815541777,68.10493251554038,85,98,7
18,-25.996603913093857,-11.162010128705575,127,52,4
19,25.530288110560544,116.9519355962714,53,83,4
20,91.13689841183536,146.03254898106655,72,92,7
21,111.26868975665055,-50.49651848995951,79,139,9
22,-48.10222149506912,5.794012778627703,101,127,1
23,48.29899195904916,-30.634565283754924,66,113,3
24,36.25978233884027,150.12270922275854,80,115,6
25,-161.6395393212277,96.26852326119891,111,120,4
26,-24.557769453647538,19.69094522821284,135,57,4
27,60.066903524689366,-66.45798379753795,92,105,5
28,-59.89765444290738,-32.28382369269791,142,66,6
29,141.95699952107714,73.46377492612743,100,66,8
30,30.555417640055232,164.44053381314725,72,150,3
31,356.561940409458,-106.69352814154723,127,68,10
32,166.3681738894505,-98.31916426630126,114,69,7
33,325.33712908603553,-109.36842152056133,128,96,1
34,361.316901748694,-93.27545671905565,75,126,3
35,196.09436076716383,-58.51287557888485,124,145,1
36,327.21001182517557,-78.04395703923994,139,132,5
37,280.18630107655423,-321.7348877746173,106,62,8
38,267.98935784314625,-106.21835063376746,51,73,1
39,265.03679200555337,-60.0752559241812,91,126,5
40,256.9049800675135,-155.62793798924432,56,87,3
41,285.4440989585201,2.7278438566552836,102,130,10
42,179.2736935721921,-60.73570190890156,81,126,8
43,254.2879193760838,-133.13967679959597,114,54,1
44,260.5478039799317,-10.429113155541373,119,96,4
45,291.58459350524,-101.13493897601198,61,81,6
46,36.991113841568946,35.69418832477698,146,107,2
47,17.893955338671567,26.4969451682339,84,89,9
48,65.2876343182881,46.31815457246385,117,105,5
49,40.04204968940559,32.11615603032388,52,125,3
