,x,y,width,height,reward
0,-137.00625287041117,-222.4603236462627,98,86,7
1,-121.51819795164528,-369.9881091923004,96,53,2
2,-94.60936313225086,-216.94803866512748,82,100,2
3,-85.51442378643463,-218.5782182626698,67,74,9
4,-162.57281355489746,-122.63687928233769,92,61,3
5,-60.71610712794978,-196.8819312523503,99,83,9
6,-183.46370399422702,-330.65748811999885,89,89,1
7,-192.20310893953362,-280.1386110741938,57,68,8
8,-206.67588367719995,-213.8718699384644,68,58,1
9,-8.278506350371998,-159.73364497517497,53,70,6
10,-125.95764222246495,-293.5161327883011,68,88,1
11,-199.00039184457233,-171.45463615000537,98,57,4
12,-146.74575010502488,-179.7791136605212,52,60,3
13,-96.6415575094557,-289.68650735079336,73,97,3
14,-126.98999471183203,-251.1455448005472,95,81,8
15,18.817092004758567,9.068248211329973,63,81,6
16,16.170225347954002,-32.6774661588358,86,59,7
17,15.530203966281274,61.674256916003,54,83,10
18,50.85147512950675,-133.57531512051702,88,66,5
19,-0.3481353455531959,-99.30592824764155,95,88,3
20,15.448165703897633,-4.413061889924592,51,73,10
21,9.351135821219643,31.142958485213143,86,72,6
22,163.64996621974143,-103.68616796084252,62,56,7
23,67.87656199640983,-9.933159382834887,98,52,7
24,79.62776353855772,-83.41542904691647,63,78,4
25,117.91188075537595,-31.92118790716366,59,75,9
26,67.91235618511172,40.62201677895912,61,78,7
27,20.867218252482203,-8.722027432929917,92,94,9
28,-1.0023793236435168,-17.54844810009166,63,76,7
29,137.43388021275828,-32.99514687712831,67,75,7
30,103.85767749702721,-39.54857983078603,72,52,5
31,152.15379737732962,-198.7274695910156,96,86,7
32,230.9291550156715,-314.3654836555522,76,56,5
33,224.36090952929897,-189.1520424772964,51,94,10
34,262.46911738790254,-236.14440711812304,51,74,3
35,252.73887629383663,-223.49415299477573,93,80,2
36,272.12499958850145,-118.49043567183799,57,97,7
37,352.4570523613493,-65.93024287346125,96,76,5
38,265.95027659798006,-200.52495744290547,99,57,1
39,263.6902046139444,-96.47831938407722,51,73,4
40,259.4995744452068,-121.76558332047709,96,98,6
41,211.43887883008583,-237.63556332696368,63,73,7
42,243.08575782906723,-186.2360638368189,76,78,2
43,162.6493680074803,-182.95311005427692,78,95,2
44,238.69722354557007,-109.69558090991829,93,89,2
45,229.2634970765537,-283.6981899349328,75,77,2
46,56.356240184321784,26.20522693164535,66,82,9
47,33.20362375045326,15.969657403182346,78,60,3
48,34.88636103382245,58.24872172450337,71,71,8
49,24.108578883695298,43.58771550263398,100,76,6
