,x,y,width,height,reward
0,-109.61935508466792,-50.804612630372354,96,92,5
1,-270.93270924102706,-88.93323356935403,68,97,8
2,-194.70804179214133,61.71247438905215,94,88,7
3,-224.91879689394486,-179.88848266069962,73,83,10
4,-151.23464910809275,-61.22463315571484,74,82,2
5,-170.96302766490197,-67.34169793698706,100,77,4
6,-265.0800359648448,-136.0590328559815,100,64,5
7,-256.9898683735553,18.531201822271676,89,77,7
8,-68.9906472232477,2.270923250645403,61,84,4
9,-147.66097078656742,-151.84223184558488,97,67,1
10,-164.7541738238914,-106.45938879444006,62,81,9
11,-88.46085761090455,-78.11298599403543,87,94,9
12,-236.45041759487788,-108.16834993941232,63,87,4
13,-179.3369431972863,-97.68720977014607,66,95,2
14,-209.06500953515007,-90.069978968973,81,68,8
15,34.19965952565462,98.82383985667485,96,58,5
16,115.0235106421388,150.1578843129087,91,88,2
17,45.19212898935996,207.83623967835462,71,70,3
18,68.50678650168116,122.73014030208053,74,57,5
19,33.816304128152034,101.15064957752392,93,82,6
20,87.31163990391616,115.56491598917832,71,62,1
21,45.59453625446186,190.377625347068,52,94,7
22,32.39148844710094,211.65048758062676,95,74,7
23,11.280699093856587,162.3059707182351,73,93,3
24,45.636763952358585,220.94850102444414,56,65,2
25,44.97368146556181,121.27652093722695,50,65,4
26,-19.539369604156406,101.96381678928809,51,57,5
27,16.67788419879034,126.98832775913769,80,81,8
28,24.590047037506025,245.0538001167369,81,65,10
29,-17.626047190057257,197.40946285400625,62,94,4
30,-19.490450735782964,136.70999889864424,74,77,2
31,105.60683109824147,-63.69839386322561,57,63,2
32,140.920526773024,-26.325240446101255,69,77,6
33,167.24627703509077,-171.05988385346149,92,59,5
34,164.73097453753445,-42.551141925300406,72,98,4
35,232.06593327411764,-125.90463075830168,62,51,4
36,135.98339821036558,-63.56239976111273,87,62,1
37,368.0501704933678,-88.91571934187225,75,98,3
38,189.27463863917504,-139.97547968448745,50,59,9
39,139.98160017777053,-111.46442276634914,82,80,7
40,59.947325590328774,-110.1560894039873,92,75,2
41,144.26027976347177,-54.714531203239204,88,58,8
42,298.133488303904,-163.31970126798583,82,84,7
43,131.83018033814602,-102.36753540992086,72,84,2
44,204.6108019030254,-97.82135154458001,73,60,2
45,204.37612424596955,20.39938079118754,73,60,7
46,10.147144515782418,13.163460388912112,57,60,10
47,16.710187537851297,53.09266697281179,63,78,5
48,24.244368556963018,13.180857457229123,55,100,7
49,30.224536838508097,16.720902959696055,77,91,5
