,x,y,width,height,reward
0,-101.69155434483383,-173.01291753292134,110,109,10
1,-217.24931865679773,-275.563919985619,96,89,8
2,-233.95247612163672,-112.00943464576973,82,90,5
3,155.3805312960717,-16.34651634799056,92,150,6
4,152.08193542084157,106.34071965866373,133,104,4
5,39.189015460060546,99.07347524978805,119,109,8
6,228.02248836003105,-176.987513846062,131,110,6
7,154.27979984935303,-161.91229594472094,119,112,1
8,197.19809733954057,-181.47842204933033,51,134,3
9,65.42109456865109,22.023274491211016,127,96,2
