,x,y,width,height,reward
0,-471.3048653839588,-248.55148265772604,103,50,9
1,-379.66296870045244,-207.34529063639994,94,71,7
2,-446.6794540639137,-231.11861973150525,133,145,5
3,-73.87138263505676,14.874605344802225,54,84,6
4,19.821123369066292,70.77558887972597,134,86,3
5,184.02387912078902,-71.21804676741374,126,117,7
6,259.8727062323263,-217.78381708453782,58,129,10
7,222.78389219938774,-118.2961706073229,82,138,8
8,213.08291967256096,-247.97543116317922,89,56,8
9,10.35628860763795,32.99901532392264,73,103,10
