,x,y,width,height,reward
0,-197.27865716486875,-133.1675398680275,75,96,8
1,-153.9254380354867,-177.22371891508843,100,96,6
2,-211.96380287451728,-223.97721090876593,88,93,6
3,3.8074793616166867,-1.2138592416751024,82,110,5
4,8.321683428769484,-48.047129274740115,150,80,7
5,-22.108841179533258,-41.45670911195793,87,86,9
6,274.01927734446065,-271.1968822883807,98,116,2
7,278.4273795823813,-126.92341894202858,138,52,1
8,389.0115345612455,-168.41691484206876,102,124,2
9,47.715537134036744,37.957526099643346,148,66,3
