,x,y,width,height,reward
0,-320.6827855550607,-91.47891165540197,59,85,4
1,-376.8831553573709,-242.63931738464737,80,140,3
2,-316.8600971567955,-211.4703911775577,54,101,7
3,-46.896280974922455,-24.714981068956874,54,74,3
4,12.042965594388058,65.65034528454368,96,115,10
5,-148.94606070771408,56.46314250546881,69,87,4
6,217.12896330408526,-234.06131415369398,109,147,5
7,234.71376650023973,-172.3330556442716,93,104,6
8,255.02276146332034,-347.8288075485897,95,78,5
9,37.87317706371525,40.2128230279408,132,105,8
