,x,y,width,height,reward
0,-236.51000761620952,-176.32888778496917,99,68,8
1,-307.6447545960213,-288.9189110211404,62,117,7
2,-251.33987904784274,-199.49794803819256,147,82,7
3,32.35423904460332,-37.96329166607572,139,143,3
4,30.414942649469808,-116.08429482616596,74,106,6
5,-1.6476168364783685,56.407678939684345,96,146,8
6,294.62548979520665,-122.6361530631575,55,109,3
7,195.94733480259103,-82.4058036652261,52,58,5
8,208.97036718920958,-139.51705893240936,78,117,4
9,63.613472102648,48.48859067812756,85,52,4
