,x,y,width,height,reward
0,-240.5723885709879,-291.60401597988454,144,67,5
1,-268.3855229085651,-257.1442274124934,143,64,10
2,-222.8473932493444,-238.86400178749926,140,130,2
3,61.4671810899819,14.595414160593151,80,121,2
4,118.05155127017586,-12.510239301017585,55,121,1
5,141.99715573171738,92.39165562335126,130,124,4
6,300.03922571491546,-145.920470158524,60,66,6
7,236.95474024762063,-188.21635785473032,89,89,4
8,186.3703046381129,-213.0132183926647,85,107,8
9,41.96713685617018,27.3476090254473,127,114,10
