,x,y,width,height,reward
0,-194.70863280404916,-253.97436943229968,120,71,5
1,-309.6146357971263,-236.09961130321625,97,99,8
2,-123.49025984196578,-229.3314333520431,145,100,2
3,142.66762545233635,95.95144147122062,133,102,1
4,-0.12771581441705848,121.80910129256524,94,143,10
5,114.66458015829977,157.33387624199665,118,86,4
6,305.4852081222757,-258.94780999548755,123,84,1
7,337.1018844436658,-246.60701243663135,127,134,5
8,360.7195709812224,-276.21118999221045,110,147,10
9,65.5128977303358,59.10055217869996,92,126,8
