,x,y,width,height,reward
0,-238.53078236899296,-295.7819216204093,108,126,5
1,-358.5808753839372,-70.36388500115946,122,146,8
2,-304.3550265426998,-206.58980446763155,61,133,5
3,-1.4008411300094537,-24.429957111080306,69,65,5
4,-216.51411539048303,20.99802361848177,63,65,2
5,19.25631644584599,-24.009858254797578,55,52,9
6,258.9011157758292,-170.2809402098847,149,137,5
7,277.13663078661585,-193.4051720253395,137,145,3
8,351.0945953084684,-175.66202051951495,138,145,5
9,67.61660741907676,26.913919147141,85,60,2
